time,freemem@tsung_controller@ip-172-31-31-91 
0,375560.98828125 
10,375560.98828125 
20,375554.13671875 
30,375553.1640625 
40,375553.1640625 
50,375553.1640625 
60,375550.5703125 
70,375536.65625 
80,375536.65625 
90,375536.65625 
100,375536.65625 
110,375519.19140625 
120,375505.734375 
130,375505.734375 
140,375505.734375 
150,375497.33984375 
160,375439.77734375 
170,375439.77734375 
180,375439.77734375 
190,375439.77734375 
200,375439.77734375 
210,375331.3515625 
220,375331.3515625 
230,375331.3515625 
240,375331.3515625 
250,375331.3515625 
260,375204.52734375 
270,375140.8203125 
280,375140.8203125 
290,375140.8203125 
300,375140.8203125 
310,375140.8203125 
320,374826.046875 
330,374733.4296875 
340,374733.4296875 
350,374733.4296875 
360,374733.4296875 
370,374733.4296875 
380,374733.4296875 
390,374612.4609375 
400,373924.27734375 
410,373887.171875 
420,373887.171875 
430,373887.171875 
440,373887.171875 
450,373887.171875 
452,373887.171875 
