time,200,500,400,404,422,302 
0,2.3,,,,,1.5 
10,7.4,,,,,4.7 
20,4.4,,,,,3.2 
30,1.4,,,,,0.3 
40,0.4,,,,,0.2 
50,7.6,,,,,4 
60,15.3,,,,,11.7 
70,6.2,,,,,3.7 
80,2.2,,,,,1.2 
90,5.3,,,,,1.5 
100,22.3,,,,,15.6 
110,26.1,,,,,17.7 
120,8.2,,,,,4.2 
130,2.4,,,,,1.4 
140,30,,,,,16.3 
150,61.7,,,,,44.5 
160,32.1,,,,,17.5 
170,6.4,,,,,3.7 
180,1.1,,,,,0.4 
190,55.9,,,,,29.6 
200,112.7,,,,,84.3 
210,69.4,,,,,41.6 
220,14.8,,,,,6.7 
230,2.4,,,,,1.1 
240,26.6,,,,,6.5 
250,176.4,,,,,116.7 
260,203.1,,,,,142.6 
270,78.1,,,,,39.4 
280,12.7,,,,,5.5 
290,0.6,,,,,0.2 
300,63.2,,,,,17 
310,384.9,,,,,254.4 
320,407.8,,,,,289.5 
330,141.3,,,,,70.8 
340,21.1,,,,,8.5 
350,1.9,,,,,0.4 
360,0.3,,,,,0 
370,0,,,,,0 
380,432.1,,,,,242.8 
390,709.4,,,,0.1,503.6 
400,437.1,10.4,,,1.1,271.6 
410,273.4,84.2,2.7,1.1,9.4,144.6 
420,111.6,0,0.6,0.8,0.7,47.7 
430,17.5,0,0,0.2,0,6.1 
440,1.6,0,0,0,0,0.5 
450,0.3,0,0,0,0,0.1 
452,0,0,0,0,0,0 
