time,size_sent,size_rcv 
0,14.17265625,52.2625 
10,63.4453125,709.0703125 
20,99.49296875,1437.73203125 
30,106.91328125,1776.190625 
40,109.59921875,1820.1625 
50,151.4140625,2302.43515625 
60,271.86484375,4312.96328125 
70,318.09296875,5432.3625 
80,333.459375,5828.078125 
90,353.721875,5978.70859375 
100,509.14765625,7632.58125 
110,707.109375,11824.82265625 
120,763.20625,13986.659375 
130,779.92265625,14145.3171875 
140,941.0875,15460.15625 
150,1415.42890625,24192.1140625 
160,1640.76953125,30816.53515625 
170,1685.86328125,31841.3953125 
180,1692.296875,31900.0359375 
190,1995.8640625,34752.565625 
200,2865.20234375,50007.16328125 
210,3374.459375,63952.3671875 
220,3470.775,66864.48984375 
230,3485.68671875,67023.13984375 
240,3566.021875,67577.33828125 
250,4742.9421875,82906.73125 
260,6325.1578125,119311.6671875 
270,6854.5828125,138154.278125 
280,6934.64375,139933.01796875 
290,6938.2484375,139951.0640625 
300,7143.45234375,141416.1984375 
310,9729.578125,176430.740625 
320,12932.0578125,261377.64765625 
330,13889.996875,296483.4453125 
340,14022.08125,299825.75703125 
350,14032.0046875,299911.815625 
360,14033.3203125,299921.63203125 
370,14033.3203125,299921.63203125 
380,16479.9734375,323248.21640625 
390,22211.99140625,420935.71953125 
400,25385.4734375,558951.71796875 
410,27341.65234375,647091.8 
420,28037.1625,684024.29921875 
430,28140.93515625,688439.4078125 
440,28150.13828125,688511.903125 
450,28151.82109375,688519.14296875 
452,28151.82109375,688519.14296875 
