time,recvpackets@tsung_controller@ip-172-31-31-91 
10,231 
20,1031.0 
30,645.0 
40,258.0 
50,58.0 
60,1001.0 
70,2492.0 
80,967.0 
90,334.0 
100,496.0 
110,2850.0 
120,4512.0 
130,1744.0 
140,132.0 
150,3295.0 
160,10563.0 
170,6170.0 
180,604.0 
190,43.0 
200,6434.0 
210,19294.0 
220,12764.0 
230,2251.0 
240,204.0 
250,3074.0 
260,27126.0 
270,37553.0 
280,14259.0 
290,1341.0 
300,86.0 
310,7477.0 
320,58254.0 
330,85776.0 
340,26541.0 
350,2762.0 
360,86.0 
370,155.0 
380,386.0 
390,57137.0 
400,131803.0 
410,134982.0 
420,83970.0 
430,27873.0 
440,3583.0 
450,142.0 
452,10.0 
