time,session 
10,14051.477 
20,27197.208 
30,31873.197 
40,33633.47 
50,35171.292 
60,35171.292 
70,35171.292 
80,35171.292 
90,35737.12 
100,35737.12 
110,35737.12 
120,35737.12 
130,35737.12 
140,35737.12 
150,35737.12 
160,35737.12 
170,35737.12 
180,37251.484 
190,37251.484 
200,37251.484 
210,37251.484 
220,37251.484 
230,38988.38 
240,40089.32 
250,40089.32 
260,40089.32 
270,40089.32 
280,41512.81 
290,41512.81 
300,44629.917 
310,44629.917 
320,44629.917 
330,44629.917 
340,44629.917 
350,48441.933 
360,48441.933 
370,48441.933 
380,48441.933 
390,48441.933 
400,48441.933 
410,48441.933 
420,48441.933 
430,54950.479 
440,56481.537 
450,68291.144 
452,68291.144 
