time,request,connect 
0,313.239,14.275 
10,313.239,14.275 
20,313.239,14.275 
30,313.239,14.275 
40,313.239,14.275 
50,313.239,14.275 
60,313.239,24.034 
70,313.239,24.034 
80,313.239,24.034 
90,313.239,24.034 
100,313.239,24.034 
110,313.239,24.034 
120,313.239,24.034 
130,313.239,24.034 
140,313.239,24.034 
150,313.239,24.034 
160,313.239,24.034 
170,313.239,24.034 
180,313.239,24.034 
190,313.239,24.034 
200,313.239,24.034 
210,313.239,24.034 
220,313.239,24.034 
230,313.239,24.034 
240,313.239,24.034 
250,313.239,24.034 
260,353.615,24.034 
270,353.615,24.034 
280,353.615,24.034 
290,353.615,24.034 
300,353.615,24.034 
310,474.609,24.034 
320,565.94,24.034 
330,565.94,24.034 
340,565.94,24.034 
350,565.94,24.034 
360,565.94,24.034 
370,565.94,24.034 
380,644.65,24.034 
390,7755.623,24.034 
400,15827.704,24.034 
410,23164.132,24.034 
420,23164.132,24.034 
430,23164.132,24.034 
440,23164.132,24.034 
450,23164.132,24.034 
452,23164.132,24.034 
