time,200,504,302 
0,2.6,,1.6 
10,6.3,,4.5 
20,3.2,,2.6 
30,0.4,,0.4 
40,0,,0 
50,0.1,,0 
60,0,,0 
70,0,0.2,0 
80,0,0.4,0 
90,2.1,0.3,0.4 
100,11.1,0,9 
110,8.9,0,7.6 
120,3.6,0,1.9 
130,0.2,0,0 
140,0,0,0 
150,0,0,0 
160,0,0.4,0 
170,0,0.8,0 
177,0,0.3,0 
