time,users_count,finish_users_count 
0,18,0 
10,29,5 
20,29,15 
30,29,19 
40,29,19 
50,29,20 
60,29,20 
70,29,22 
80,29,26 
90,47,29 
100,85,32 
110,88,51 
120,88,71 
130,88,73 
140,88,73 
150,88,73 
160,88,78 
170,88,85 
177,88,88 
