time,size_sent,size_rcv 
0,15.0640625,176.47890625 
10,61.065625,898.19375 
20,88.8515625,1319.72109375 
30,93.47734375,1360.5015625 
40,93.47734375,1360.5015625 
50,93.9125,1362.13203125 
60,93.9125,1362.13203125 
70,93.9125,1362.64609375 
80,93.9125,1363.67421875 
90,99.5734375,1528.284375 
100,184.059375,2802.665625 
110,264.66796875,4301.42265625 
120,289.66328125,5055.921875 
130,290.54296875,5126.5796875 
140,290.54296875,5126.5796875 
150,290.54296875,5126.5796875 
160,290.54296875,5127.6078125 
170,290.54296875,5129.6640625 
177,290.54296875,5130.43515625 
