time,users,connected 
0,18,16 
10,29,10 
20,29,-12 
30,29,-4 
40,29,0 
50,29,-1 
60,29,0 
70,29,-2 
80,29,-4 
90,29,14 
100,53,35 
110,54,-15 
120,54,-20 
130,54,-2 
140,54,0 
150,54,0 
160,54,-4 
170,54,-8 
177,54,-3 
