time,users,connected 
0,18,16 
10,24,26 
20,14,14 
30,10,10 
40,10,10 
50,9,9 
60,9,9 
70,7,7 
80,3,3 
90,18,17 
100,53,52 
110,37,37 
120,17,17 
130,15,15 
140,15,15 
150,15,15 
160,10,11 
170,3,3 
177,0,0 
