time,request,connect 
0,49.75064683297414,2.0389391686839873 
10,212.65671584640805,0.12013291455618356 
20,241.91841987749956,0 
30,268.13424685264357,0 
40,0,0 
50,0.0,0 
60,0,0 
70,10.933500000001004,0 
80,2.999561165820345,0 
90,18548.471759836957,6.489223378445477 
100,229.8889799494612,0.40559865897296166 
110,351.6842775330691,0.12324771803161305 
120,475.9367517134448,0 
130,77.80950000000007,0 
140,0,0 
150,0,0 
160,12.794845241345612,0 
170,25.331771508323286,0 
177,1.2633941058383114,0 
