time,request,connect 
0,139.842,24.274 
10,139.842,24.274 
20,139.842,24.274 
30,139.842,24.274 
40,139.842,24.274 
50,141.033,24.274 
60,141.033,24.274 
70,141.033,24.274 
80,141.033,24.274 
90,141.033,24.274 
100,141.033,24.274 
110,145.799,24.274 
120,260.557,24.274 
130,260.557,24.274 
140,260.557,24.274 
150,260.557,24.274 
160,333.166,24.274 
170,333.166,24.274 
180,333.166,24.274 
190,333.166,24.274 
200,333.166,24.274 
210,353.356,24.274 
220,353.356,24.274 
230,353.356,24.274 
240,353.356,24.274 
250,353.356,24.274 
260,353.356,24.274 
270,1576.474,24.274 
280,2155.087,24.274 
290,2155.087,24.274 
300,2155.087,24.274 
310,2155.087,24.274 
320,2155.087,24.274 
330,8340.477,24.274 
340,9568.321,24.274 
350,9568.321,24.274 
360,9568.321,24.274 
370,9568.321,24.274 
380,9568.321,24.274 
387,9568.321,24.274 
