time,request,connect 
0,4.9,1.8 
10,13.2,1.2 
20,7.7,0 
30,1,0 
40,0.4,0 
50,9.2,3.1 
60,27,2.9 
70,14,0 
80,2.1,0 
90,0.2,0 
100,18.3,5.7 
110,44.5,5.4 
120,29.2,0 
130,5.7,0 
140,0.4,0 
150,14.7,7.2 
160,91,16.8 
170,79.2,0 
180,20.6,0 
190,3.3,0 
200,25.7,12.8 
210,165.9,29.9 
220,166.3,3.8 
230,47.2,0 
240,6,0 
250,0.7,0 
260,36.4,19.9 
270,301.1,63.5 
280,350.6,9.1 
290,110.9,0 
300,15,0 
310,0.7,0 
320,251.3,103.3 
330,524,79.6 
340,500.3,4.4 
350,284.3,5.8 
360,34.9,0.4 
370,2.4,0 
380,0.3,0 
387,0.3,0 
