time,200,400,404,502,422,302 
0,31,,,,,18 
10,109,,,,,72 
20,157,,,,,101 
30,165,,,,,103 
40,168,,,,,104 
50,231,,,,,133 
60,387,,,,,247 
70,473,,,,,301 
80,490,,,,,305 
90,492,,,,,305 
100,611,,,,,369 
110,870,,,,,555 
120,1057,,,,,660 
130,1098,,,,,676 
140,1102,,,,,676 
150,1213,,,,,712 
160,1755,,,,,1080 
170,2220,,,,,1407 
180,2359,,,,,1474 
190,2381,,,,,1485 
200,2569,,,,,1554 
210,3563,,,,,2219 
220,4544,,,,,2901 
230,4859,,,,,3058 
240,4901,,,,,3076 
250,4905,,,,,3079 
260,5186,,,,,3162 
270,6982,,,,,4377 
280,9048,,,,,5817 
290,9786,,,,,6188 
300,9896,,,,,6228 
310,9901,,,,,6230 
320,11558,,,,,7086 
330,13807,19,,1278,177,8603 
340,16369,67,20,1853,406,10173 
350,18179,114,40,1853,446,11098 
360,18408,116,51,1853,450,11201 
370,18423,116,53,1853,450,11208 
380,18425,116,53,1853,450,11209 
387,18427,116,53,1853,450,11210 
