time,size_sent,size_rcv 
0,17.85859375,71.12265625 
10,74.75625,978.471875 
20,110.4890625,1765.08515625 
30,114.6515625,1807.2953125 
40,116.44296875,1834.93046875 
50,148.0078125,2080.6828125 
60,266.17265625,3800.953125 
70,329.9859375,4939.5109375 
80,339.24453125,5094.47890625 
90,340.12890625,5099.61875 
100,407.06328125,5563.26171875 
110,596.16640625,8222.0625 
120,731.69140625,10701.896875 
130,756.7265625,11251.05234375 
140,758.484375,11261.33359375 
150,798.58203125,11597.9875 
160,1170.73515625,15291.80859375 
170,1541.14375,22111.63125 
180,1631.79921875,24303.48203125 
190,1646.48046875,24563.1984375 
200,1719.2234375,25059.2453125 
210,2399.47421875,33406.74609375 
220,3162.74921875,49061.234375 
230,3374.503125,53627.0125 
240,3401.06796875,54085.1890625 
250,3404.25078125,54095.4515625 
260,3499.36171875,54718.996875 
270,4755.99921875,66877.64453125 
280,6312.61484375,100903.78046875 
290,6809.675,114630.92109375 
300,6876.1796875,115804.5640625 
310,6879.175,115815.2234375 
320,7847.58203125,121817.6578125 
330,10097.51328125,136865.4734375 
340,12201.640625,180654.003125 
350,13263.103125,221495.53515625 
360,13415.48125,224816.5953125 
370,13425.75,224855.725 
380,13426.99140625,224860.66328125 
387,13428.22578125,224864.259375 
