time,size_sent,size_rcv 
0,17.85859375,71.12265625 
10,56.89765625,907.34921875 
20,35.7328125,786.61328125 
30,4.1625,42.21015625 
40,1.79140625,27.63515625 
50,31.56484375,245.75234375 
60,118.16484375,1720.2703125 
70,63.81328125,1138.5578125 
80,9.25859375,154.96796875 
90,0.884375,5.13984375 
100,66.934375,463.64296875 
110,189.103125,2658.80078125 
120,135.525,2479.834375 
130,25.03515625,549.15546875 
140,1.7578125,10.28125 
150,40.09765625,336.65390625 
160,372.153125,3693.82109375 
170,370.40859375,6819.82265625 
180,90.65546875,2191.85078125 
190,14.68125,259.71640625 
200,72.74296875,496.046875 
210,680.25078125,8347.50078125 
220,763.275,15654.48828125 
230,211.75390625,4565.778125 
240,26.56484375,458.1765625 
250,3.1828125,10.2625 
260,95.1109375,623.5453125 
270,1256.6375,12158.64765625 
280,1556.615625,34026.1359375 
290,497.06015625,13727.140625 
300,66.5046875,1173.64296875 
310,2.9953125,10.659375 
320,968.40703125,6002.434375 
330,2249.93125,15047.815625 
340,2104.12734375,43788.5296875 
350,1061.4625,40841.53203125 
360,152.378125,3321.06015625 
370,10.26875,39.1296875 
380,1.24140625,4.93828125 
387,1.234375,3.59609375 
