time,session 
10,3473.827273436622 
20,4667.5367059322025 
30,0.0 
40,2732.131000000001 
50,0 
60,3392.6950072535356 
70,2706.542602069211 
80,4152.42995766072 
90,694.646999999999 
100,0 
110,3286.2122936118035 
120,3406.931862717381 
130,4649.825697831233 
140,2799.7480738544236 
150,0.0 
160,2261.978906927311 
170,3534.3295205815016 
180,4413.51493394085 
190,4028.582866461308 
200,3950.9195000000027 
210,2157.4341889613866 
220,3827.8724139019996 
230,4264.864300503747 
240,3876.8940008542795 
250,3297.250142574805 
260,22001.015499999998 
270,2384.9891613350737 
280,3780.8681868239996 
290,4448.99778079075 
300,4190.345057576025 
310,4028.4862188402353 
320,1041.6858271487808 
330,2384.322409852144 
340,4004.1472834771002 
350,4121.217043051964 
360,4026.782740035125 
370,3217.010664908766 
380,10132.9655 
387,0.0 
