time,users_count,finish_users_count 
0,19,0 
10,26,7 
20,26,19 
30,26,26 
40,64,26 
50,86,41 
60,86,71 
70,86,86 
80,124,86 
90,186,109 
100,186,153 
110,186,179 
120,186,185 
130,186,185 
140,292,186 
150,415,231 
160,415,340 
170,415,403 
180,415,414 
190,472,415 
200,778,435 
210,874,594 
220,874,785 
230,874,863 
240,874,872 
250,874,873 
260,985,874 
270,1574,898 
280,1763,1126 
290,1763,1522 
300,1763,1672 
310,1763,1745 
320,1763,1760 
330,2616,1764 
340,3605,1801 
350,3605,1901 
360,3605,2137 
370,3605,2659 
380,3605,3177 
390,3605,3380 
400,3605,3402 
410,3605,3410 
420,3605,3432 
430,3605,3486 
440,3605,3558 
450,3605,3593 
460,3605,3603 
469,3605,3605 
