time,request,connect 
0,472.708,13.807 
10,472.708,13.807 
20,3903.897,13.807 
30,3903.897,13.807 
40,3903.897,13.807 
50,3903.897,13.807 
60,4218.551,13.807 
70,4218.551,13.807 
80,4218.551,21.983 
90,4218.551,21.983 
100,4228.391,21.983 
110,4228.391,21.983 
120,4228.391,21.983 
130,4228.391,21.983 
140,4228.391,21.983 
150,4725.978,21.983 
160,5474.847,21.983 
170,5474.847,21.983 
180,5474.847,21.983 
190,5474.847,21.983 
200,5474.847,21.983 
210,7102.087,21.983 
220,7102.087,21.983 
230,7102.087,21.983 
240,7102.087,21.983 
250,7102.087,21.983 
260,7102.087,21.983 
270,7102.087,24.207 
280,7102.087,24.207 
290,19175.857,24.207 
300,22457.141,24.207 
310,22457.141,24.207 
320,22457.141,24.207 
330,22457.141,24.207 
340,22457.141,24.207 
350,22457.141,24.207 
360,27111.142,24.207 
370,29226.697,24.207 
380,38060.916,24.207 
390,38060.916,24.207 
400,60003.63,24.207 
410,60020.345,24.207 
420,60037.382,24.207 
430,60061.609,24.207 
440,60061.609,24.207 
450,60061.609,24.207 
460,60061.609,24.207 
469,60061.609,24.207 
