time,200,500,400,504,404,422,302 
0,32,,,,,,18 
10,96,,,,,,66 
20,129,,,,,,82 
30,141,,,,,,87 
40,206,,,,,,116 
50,352,,,,,,228 
60,446,,,,,,280 
70,465,,,,,,290 
80,523,,,,,,312 
90,781,,,,,,494 
100,944,,,,,,594 
110,996,,,,,,622 
120,1007,,,,,,628 
130,1007,,,,,,628 
140,1170,,,,,,705 
150,1708,,,,,,1074 
160,2115,,,,,,1333 
170,2221,,,,,,1384 
180,2239,,,,,,1390 
190,2291,,,,,,1400 
200,3054,,,,,,1893 
210,4050,,,,,,2614 
220,4555,,,,,,2893 
230,4670,,,,,,2945 
240,4685,,,,,,2953 
250,4686,,,,,,2953 
260,4763,,,,,,2968 
270,6027,,,,,,3784 
280,7817,,,,,,5111 
290,8964,,,,,,5710 
300,9283,,,,,,5848 
310,9446,,,,,,5953 
320,9476,,,,,,5969 
330,10309,,,,,,6399 
340,11452,91,,,,12,7846 
350,12566,92,,,,39,8711 
360,14788,92,2,,,40,9986 
370,16928,92,8,,2,44,11100 
380,18417,92,9,,3,44,11680 
390,18692,92,9,,3,44,11756 
400,18719,92,9,2,3,45,11759 
410,18735,92,9,15,9,56,11759 
420,18779,92,9,57,31,92,11759 
430,18887,92,9,142,82,165,11759 
440,19032,92,9,198,152,228,11759 
450,19093,92,9,201,188,240,11759 
460,19110,92,9,202,198,241,11759 
469,19114,92,9,202,200,241,11759 
