time,request,connect 
0,4.87,0.776 
10,4.647,0.776 
20,4.647,0.776 
30,4.647,0.776 
40,4.647,0.776 
50,4.647,0.776 
60,4.647,0.776 
70,4.647,0.776 
80,4.647,0.776 
90,4.473,0.732 
100,4.473,0.732 
110,4.473,0.732 
120,4.473,0.732 
130,4.473,0.732 
140,4.473,0.676 
150,4.037,0.598 
160,4.037,0.598 
170,4.037,0.598 
180,4.037,0.598 
190,4.037,0.598 
200,4.037,0.525 
210,4.037,0.525 
220,4.037,0.525 
230,4.037,0.525 
240,4.037,0.525 
250,4.037,0.525 
260,4.037,0.525 
270,4.037,0.525 
280,4.037,0.525 
290,4.037,0.525 
300,4.037,0.525 
310,4.037,0.525 
320,4.037,0.525 
330,4.037,0.49 
340,1.098,0.403 
350,1.098,0.403 
360,0.35,0.403 
370,0.35,0.403 
380,0.35,0.403 
390,0.35,0.403 
400,0.35,0.403 
410,0.35,0.403 
420,0.35,0.403 
430,0.35,0.403 
440,0.35,0.403 
450,0.35,0.403 
460,0.35,0.403 
469,0.35,0.403 
