time,request,connect 
0,114.70466323872827,2.414757230939583 
10,170.8453782508684,0.10826302532749225 
20,214.62030199978835,0 
30,343.1064985402065,0 
40,124.20912888876835,0.15860394029324504 
50,170.86461270597576,0.4619323187656189 
60,524.611482836527,0.12457433697234258 
70,311.815624510003,0 
80,22.820662138647094,0 
90,145.58105494567732,2.293361301875879 
100,739.8296419064558,0.14654160739697003 
110,2558.96715802068,1.6873072857494602 
120,2657.0521448394475,0 
130,3203.74908717049,0 
140,280.1383330146053,0 
150,8.550383078003712,0 
160,0,0 
170,820.9570936199971,1.0494543480002572 
180,2585.8259101137232,1.2028117458804113 
190,3352.986924955033,0.0 
200,4699.1241763040725,0 
210,3570.5790679331026,0 
220,3421.029222191051,0 
230,3706.097016487993,0 
240,6249.637344593534,0 
250,10248.024487505218,0 
260,8.896639347629435,0 
270,8.867177424198875,0 
280,0,0 
290,0,0 
300,9.26155743854414,0 
310,6084.756139908027,0.6083562872922151 
320,2971.0958628833773,0.2768848919658708 
330,3697.9722775820587,0.5021137104280183 
340,4224.143263141111,0.5664538808187415 
350,4755.154418190953,0.09749042118188955 
360,3430.102465017795,0.9907793166598643 
370,3114.5083017023853,7.541923151048844 
380,1743.5730000000003,0.19649999999999998 
390,2.785585156954903,0 
400,2.460384686498168,0 
410,2.6410124943950715,0 
420,2.431492080965426,0 
430,1.571730604832667,0 
440,1.6617044004447723,0 
450,0.7442494541498659,0 
460,0,0 
470,0,0 
480,0,0 
490,16.77012279157232,0 
500,2.078979467590807,0 
510,2.827499999999418,0 
520,0,0 
530,0,0 
540,0,0 
550,0.0,0 
560,13.78367981426522,0 
570,2.761469455843027,0 
580,0,0 
590,0,0 
600,0,0 
610,0,0 
620,21.22248179720295,0 
630,0.44200000000091677,0 
640,0,0 
650,0,0 
660,0,0 
670,0,0 
680,25.802283392171883,0 
688,0.0,0 
