time,session 
10,2104.82680704436 
20,3771.228542983438 
30,3405.4401534547906 
40,0.0 
50,1672.3628000283013 
60,3061.6779363600567 
70,3909.532802359864 
80,2803.3762272261793 
90,0.0 
100,0.0 
110,2370.5204867137304 
120,3156.644420679155 
130,4139.931318214412 
140,3468.608919927824 
150,4537.817560536541 
160,0 
170,0.0 
180,0 
190,0.0 
200,5003.243407550572 
210,3862.5298547570983 
220,3504.5296682056487 
230,3829.6007145250164 
240,4574.193704118573 
250,3495.462142338072 
260,4774.312026412227 
270,4996.429581532461 
280,0 
290,0 
300,3834.445837962858 
310,0.0 
320,4239.53535168848 
330,5230.3160498972275 
340,4704.416148258753 
350,5294.532576401391 
360,4841.952194549005 
370,5082.677689595979 
380,0 
390,1606.5363608102775 
400,5219.12495946579 
410,5381.801635781574 
420,4395.1972033712855 
430,4518.984955075348 
440,4450.751217918669 
450,0.0 
460,0 
470,0 
480,0 
490,2531.427960977226 
500,3420.295151185155 
510,0 
520,0 
530,0 
540,0 
550,0.0 
560,5131.841039907308 
570,0.0 
580,0 
590,0 
600,0 
610,0 
620,7049.38130765163 
630,0.0 
640,0 
650,0 
660,0 
670,0 
680,2387.599912768587 
688,0.0 
