time,sentpackets@tsung_controller@ip-172-31-46-69 
10,254 
20,673 
30,673 
40,673 
50,673 
60,823 
70,842 
80,842 
90,842 
100,842 
110,1056 
120,1074 
130,1141 
140,1141 
150,1141 
160,1141 
170,1141 
180,1141 
190,1310 
200,1310 
210,1310 
220,1310 
230,1310 
240,1310 
250,1310 
260,1310 
270,1310 
280,1310 
290,1310 
300,1310 
310,1310 
320,1838 
330,3923 
340,3923 
350,3923 
360,3923 
370,3923 
380,3923 
390,3923 
400,3923 
410,3923 
420,3923 
430,3923 
440,3923 
450,3923 
460,3923 
470,3923 
480,3923 
490,3923 
500,3923 
510,3923 
520,3923 
530,3923 
540,3923 
550,3923 
560,3923 
570,3923 
580,3923 
590,3923 
600,3923 
610,3923 
620,3923 
630,3923 
640,3923 
650,3923 
660,3923 
670,3923 
680,3923 
688,3923 
