time,size_sent,size_rcv 
0,11.565625,589.15 
10,69.53203125,2117.39296875 
20,103.8671875,3114.240625 
30,109.33984375,3191.6171875 
40,113.684375,3341.27578125 
50,184.1046875,5548.69296875 
60,283.62734375,8485.79921875 
70,327.40234375,9847.26953125 
80,331.78828125,9901.20078125 
90,338.71796875,10453.3515625 
100,436.70234375,12482.3609375 
110,559.16640625,16356.53125 
120,672.6296875,20994.84140625 
130,736.4984375,23013.8109375 
140,756.83125,23179.196875 
150,762.72109375,23195.4359375 
160,762.72109375,23195.4359375 
170,831.45078125,25001.8546875 
180,939.90234375,28987.025 
190,1076.70390625,32627.92421875 
200,1212.26796875,35505.34296875 
210,1313.66875,40615.44453125 
220,1416.25,45561.7484375 
230,1512.659375,49493.02265625 
240,1590.47734375,53141.3234375 
250,1623.28203125,54072.2046875 
260,1639.13671875,54121.5640625 
270,1641.82734375,54129.640625 
280,1641.82734375,54129.640625 
290,1641.82734375,54129.640625 
300,1641.82734375,54130.66875 
310,1693.71328125,55498.1765625 
320,2008.03671875,61395.77421875 
330,2361.88203125,65694.078125 
340,2569.11171875,69705.325 
350,2673.4140625,74254.98515625 
360,2749.56875,77392.40546875 
370,2828.7359375,79970.54921875 
380,2837.3484375,80008.165625 
390,2839.1484375,80008.93671875 
400,2839.1484375,80010.47890625 
410,2839.1484375,80014.334375 
420,2839.1484375,80017.9328125 
430,2843.525,80033.3546875 
440,2849.5859375,80039.009375 
450,2850.45703125,80040.0375 
460,2850.45703125,80040.0375 
470,2850.45703125,80040.0375 
480,2850.45703125,80040.0375 
490,2850.88671875,80042.35078125 
500,2855.7515625,80046.20625 
510,2857.05546875,80046.7203125 
520,2857.05546875,80046.7203125 
530,2857.05546875,80046.7203125 
540,2857.05546875,80046.7203125 
550,2857.05546875,80046.97734375 
560,2860.30390625,80050.06171875 
570,2861.18125,80050.8328125 
580,2861.18125,80050.8328125 
590,2861.18125,80050.8328125 
600,2861.18125,80050.8328125 
610,2861.18125,80050.8328125 
620,2862.7671875,80052.63203125 
630,2863.2,80053.14609375 
640,2863.2,80053.14609375 
650,2863.2,80053.14609375 
660,2863.2,80053.14609375 
670,2863.2,80053.14609375 
680,2863.2,80054.17421875 
688,2863.2,80054.43125 
