time,request,connect 
0,131.68546153846157,1.5428749999999996 
10,147.5179312977099,0.9367857142857144 
20,101.17598701298702,0 
30,133.6126923076923,0 
40,127.38059999999999,1.019111111111111 
50,152.40656353591172,1.0580952380952382 
60,280.86797695852556,0.9761111111111112 
70,126.26768367346939,0 
80,30.808090909090904,0 
90,171.93927586206902,1.5087894736842105 
100,544.1663551401873,0.9474456521739129 
110,2150.4605434782598,1.5148888888888887 
120,1794.938074468086,0 
130,1466.314928143713,0 
140,74.40342553191486,0 
150,28.445071428571424,0 
160,0,0 
170,574.932491017964,1.0474594594594608 
180,4474.526038277512,1.0516201550387596 
190,5641.363625806454,1.31 
200,6663.805103448277,0 
210,7953.798870689654,0 
220,6812.885671698114,0 
230,4922.35382397004,0 
240,3203.522946280992,0 
250,4789.976576086957,0 
260,30.31210256410256,0 
270,28.702833333333334,0 
280,0,0 
290,0,0 
300,60007.07425,0 
310,2112.893828571429,0.9969102564102559 
320,1167.8054299363073,0.9283483606557372 
330,1549.124918595373,0.9748225806451611 
340,2653.6357987711194,1.0098510638297875 
350,6272.347761755488,0.9328666666666667 
360,6421.591276422767,1.302888888888889 
370,3518.1139326923067,4.026428571428572 
380,9969.437,0.9955 
390,60003.723999999995,0 
400,60003.93516666666,0 
410,60001.98793333334,0 
420,60001.431214285716,0 
430,60000.29584999998,0 
440,60000.36740909091,0 
450,60001.0885,0 
460,0,0 
470,0,0 
480,0,0 
490,60008.19466666666,0 
500,59999.3662,0 
510,60000.8255,0 
520,0,0 
530,0,0 
540,0,0 
550,60041.365,0 
560,60005.83566666667,0 
570,60001.97933333333,0 
580,0,0 
590,0,0 
600,0,0 
610,0,0 
620,60015.690285714285,0 
630,60003.558000000005,0 
640,0,0 
650,0,0 
660,0,0 
670,0,0 
680,60027.9395,0 
688,60007.698,0 
