time,200,400,504,404,502,422,302 
0,30,,,,,,9 
10,103,,,,,,67 
20,153,,,,,,94 
30,163,,,,,,97 
40,173,,,,,,102 
50,283,,,,,,173 
60,404,,,,,,269 
70,473,,,,,,298 
80,480,,,,,,302 
90,504,,,,,,307 
100,621,,,,,,404 
110,782,,,,,,519 
120,959,,,,,,624 
130,1072,,,,,,678 
140,1100,,,,,,697 
150,1109,,,,,,702 
160,1109,,,,,,702 
170,1212,,,,,,767 
180,1342,,,,16,,829 
190,1507,1,,,64,8,917 
200,1610,1,,,71,13,1063 
210,1748,1,,,71,17,1153 
220,1907,1,,,71,20,1256 
230,2065,1,,1,71,23,1361 
240,2241,1,,2,71,24,1425 
250,2302,1,,2,71,24,1456 
260,2328,1,,2,71,24,1469 
270,2332,1,,2,71,24,1471 
280,2332,1,,2,71,24,1471 
290,2332,1,,2,71,24,1471 
300,2332,1,4,2,71,24,1471 
310,2389,1,5,2,99,24,1490 
320,2539,16,5,2,1158,33,1513 
330,2667,76,5,2,2115,105,1549 
340,2781,118,5,5,2509,149,1603 
350,2900,129,5,12,2587,178,1678 
360,3003,142,5,19,2587,203,1776 
370,3083,146,5,30,2587,219,1873 
380,3084,146,5,30,2587,220,1873 
390,3084,146,8,30,2587,220,1873 
400,3084,146,14,30,2587,220,1873 
410,3084,146,29,30,2587,220,1873 
420,3084,146,43,30,2587,220,1873 
430,3084,146,103,30,2587,220,1873 
440,3084,146,125,30,2587,220,1873 
450,3084,146,129,30,2587,220,1873 
460,3084,146,129,30,2587,220,1873 
470,3084,146,129,30,2587,220,1873 
480,3084,146,129,30,2587,220,1873 
490,3084,146,138,30,2587,220,1873 
500,3084,146,153,30,2587,220,1873 
510,3084,146,155,30,2587,220,1873 
520,3084,146,155,30,2587,220,1873 
530,3084,146,155,30,2587,220,1873 
540,3084,146,155,30,2587,220,1873 
550,3084,146,156,30,2587,220,1873 
560,3084,146,168,30,2587,220,1873 
570,3084,146,171,30,2587,220,1873 
580,3084,146,171,30,2587,220,1873 
590,3084,146,171,30,2587,220,1873 
600,3084,146,171,30,2587,220,1873 
610,3084,146,171,30,2587,220,1873 
620,3084,146,178,30,2587,220,1873 
630,3084,146,180,30,2587,220,1873 
640,3084,146,180,30,2587,220,1873 
650,3084,146,180,30,2587,220,1873 
660,3084,146,180,30,2587,220,1873 
670,3084,146,180,30,2587,220,1873 
680,3084,146,184,30,2587,220,1873 
688,3084,146,185,30,2587,220,1873 
