time,recvpackets@tsung_controller@ip-172-31-29-147 
10,311 
20,938 
30,938 
40,938 
50,938 
60,1468 
70,1468 
80,1468 
90,1468 
100,1526 
110,3295 
120,3295 
130,3295 
140,3295 
150,4843 
160,6364 
170,6364 
180,6364 
190,6364 
200,10203 
210,13324 
220,13324 
230,13324 
240,13324 
250,22793 
260,27055 
270,27055 
280,27055 
290,27055 
300,27055 
310,27055 
320,57494 
330,57494 
340,57494 
350,57494 
360,57494 
370,57494 
380,57494 
390,57494 
400,57494 
410,125271 
420,125271 
430,125271 
440,125271 
450,125271 
460,125271 
470,125271 
480,125271 
490,125271 
497,125271 
