time,users_count,finish_users_count 
0,18,0 
10,30,10 
20,30,24 
30,30,29 
40,39,30 
50,79,35 
60,87,63 
70,87,80 
80,87,87 
90,160,90 
100,202,122 
110,202,181 
120,202,199 
130,246,202 
140,413,224 
150,435,328 
160,435,415 
170,435,433 
180,536,435 
190,858,468 
200,908,675 
210,908,870 
220,908,903 
230,1149,908 
240,1779,1012 
250,1868,1441 
260,1868,1769 
270,1868,1851 
280,1868,1865 
290,1868,1868 
300,2892,1890 
310,3725,2342 
320,3725,3185 
330,3725,3514 
340,3725,3570 
350,3725,3600 
360,3725,3667 
370,3725,3717 
380,3725,3724 
390,5770,3760 
400,7435,4589 
410,7435,6329 
420,7435,6991 
430,7435,7071 
440,7435,7079 
450,7435,7082 
460,7435,7126 
470,7435,7287 
480,7435,7399 
490,7435,7430 
497,7435,7435 
