time,freemem@tsung_controller@ip-172-31-29-147 
0,375545.33984375 
10,375534.04296875 
20,375521.3984375 
30,375517.3125 
40,375517.18359375 
50,375518.78125 
60,375505.94921875 
70,375497.96484375 
80,375503.7421875 
90,375505.33984375 
100,375491.55078125 
110,375456.71875 
120,375464.96484375 
130,375481.09375 
140,375487.9375 
150,375424.92578125 
160,375397.25 
170,375420.1484375 
180,375443.265625 
190,375444.7578125 
200,375306.20703125 
210,375272.80859375 
220,375342.86328125 
230,375408.81640625 
240,375391.03125 
250,375129.94140625 
260,375094.390625 
270,375217.25390625 
280,375323.0390625 
290,375362.44140625 
300,375364.90625 
310,375064.37890625 
320,374701.98828125 
330,374758.08203125 
340,374823.6484375 
350,374860.125 
360,374902.9375 
370,375058.04296875 
380,375212.57421875 
390,375264.2109375 
400,374640.58203125 
410,373917.84765625 
420,374018.30859375 
430,374154.1171875 
440,374183.58203125 
450,374187.40625 
460,374194.296875 
470,374243.515625 
480,374473.71875 
490,374834.50390625 
497,375028.9453125 
