time,size_sent,size_rcv 
0,16.0875,105.54140625 
10,70.7515625,766.3890625 
20,102.621875,1111.0828125 
30,110.1046875,1216.92890625 
40,116.29921875,1242.01328125 
50,185.9984375,1964.08515625 
60,293.39609375,3011.34296875 
70,318.87265625,3362.10078125 
80,325.45625,3386.85078125 
90,410.7375,3996.728125 
100,627.0984375,6434.3703125 
110,731.03046875,7947.49375 
120,748.5734375,8327.4671875 
130,766.96015625,8456.8140625 
140,1064.93515625,10916.36640625 
150,1481.15703125,16463.46796875 
160,1596.1046875,18272.5203125 
170,1615.86953125,18493.57421875 
180,1663.7109375,18832.89453125 
190,2274.4359375,24076.32109375 
200,3088.02890625,35998.97578125 
210,3356.75625,40854.83203125 
220,3387.5859375,41302.1703125 
230,3506.5984375,42251.0359375 
240,4798.91015625,54486.7421875 
250,6361.1828125,79005.325 
260,6867.5953125,90219.6640625 
270,6953.4359375,91777.36953125 
280,6968.5171875,91900.24375 
290,6971.06171875,91908.3 
300,8001.4125,100046.82890625 
310,11300.86328125,141224.44921875 
320,13244.66171875,180502.49765625 
330,13607.63671875,190174.95859375 
340,13662.63203125,193477.71328125 
350,13713.534375,198301.078125 
360,13851.9421875,210985.321875 
370,13913.4453125,211147.9125 
380,13921.4015625,211169.73984375 
390,16043.90546875,226672.2046875 
400,22557.94296875,311079.0796875 
410,26465.07109375,411198.03125 
420,27123.1609375,432344.91171875 
430,27177.1125,433702.14375 
440,27180.65,433795.92578125 
450,27185.8859375,433818.16640625 
460,27288.2546875,434211.57734375 
470,27558.790625,435209.75390625 
480,27709.9703125,435756.0765625 
490,27746.13046875,435885.5359375 
497,27750.15,435899.75078125 
