time,sentpackets@tsung_controller@ip-172-31-29-147 
10,228 
20,434.0 
30,200.0 
40,416.0 
50,483.0 
60,1590.0 
70,1005.0 
80,200.0 
90,31.0 
100,1023.0 
110,1635.0 
120,680.0 
130,164.0 
140,513.0 
150,2939.0 
160,2709.0 
170,822.0 
180,144.0 
190,1328.0 
200,6011.0 
210,5595.0 
220,2097.0 
230,230.0 
240,2925.0 
250,12933.0 
260,11489.0 
270,3663.0 
280,704.0 
290,813.0 
300,737.0 
310,15250.0 
320,28419.0 
330,14710.0 
340,2808.0 
350,945.0 
360,1.5e3 
370,2446.0 
380,732.0 
390,1011.0 
400,30146.0 
410,63009.0 
420,36205.0 
430,6089.0 
440,669.0 
450,216.0 
460,75.0 
470,1.0e3 
480,1971.0 
490,958.0 
497,232.0 
