time,request,connect 
0,69.25785106382982,1.8516470588235294 
10,59.90590697674417,0.984846153846154 
20,62.34242647058824,0 
30,45.544411764705885,0 
40,54.64663157894737,1.0638571428571428 
50,40.380372222222235,0.9494878048780488 
60,52.482864978902924,1.7605555555555559 
70,45.42793103448276,0 
80,44.18193333333332,0 
90,38.34430901287552,1.0284366197183095 
100,38.797840080971675,0.9522954545454545 
110,37.71875663716815,0 
120,41.17605000000002,0 
130,29.59250666666666,1.2050487804878047 
140,35.11461702127659,0.9733975903614458 
150,40.58400219058057,0.9443846153846154 
160,60.462408560311275,0 
170,26.878888888888877,0 
180,25.866098360655734,0.9215353535353534 
190,36.26322410423456,0.9687888198757757 
200,51.457134429949065,0.7872884615384614 
210,63.722831666666586,0 
220,75.02461971830986,0 
230,28.44662719298247,0.8214813278008297 
240,43.047475632911535,0.7294373956594334 
250,82.07742285213334,0.6232666666666667 
260,167.87008195292097,0 
270,165.66796019900517,0 
280,123.90536111111108,0 
290,21.357666666666663,0 
300,37.4936772540983,0.7596885245901641 
310,51.92608590337504,0.6370794551645852 
320,74.45784632034652,0 
330,300.5854702233251,0 
340,4590.764743055556,0 
350,9081.444568627448,0 
360,8624.481471604948,0 
370,22.464273972602737,0 
380,28.469789473684212,0 
390,40.46292228152098,0.6768787575150309 
400,92.54901314016111,0.5850580808080814 
410,104.37627613271526,0.6426720000000002 
420,60.040432451253515,0.8145 
430,62.60200000000001,0 
440,82.34944444444443,0 
450,30010.61636363636,0 
460,21357.402594805197,0 
470,11878.898960667455,0 
480,5187.299033573141,0 
490,1903.1076210526303,0 
497,8.7189,0 
