time,request,connect 
0,185.534,12.307 
10,304.124,12.307 
20,304.124,12.307 
30,304.124,12.307 
40,304.124,12.307 
50,304.124,12.307 
60,405.628,12.307 
70,405.628,12.307 
80,405.628,12.307 
90,405.628,12.307 
100,577.379,12.307 
110,654.229,12.307 
120,654.229,12.307 
130,654.229,12.307 
140,736.874,12.307 
150,1059.974,12.307 
160,1059.974,12.307 
170,1059.974,12.307 
180,1059.974,12.307 
190,1132.986,22.716 
200,1799.01,22.716 
210,1799.01,22.716 
220,1799.01,22.716 
230,1799.01,22.716 
240,2920.716,26.363 
250,5065.83,26.363 
260,5065.83,26.363 
270,5065.83,26.363 
280,5065.83,26.363 
290,5065.83,26.363 
300,5065.83,26.363 
310,8778.249,32.711 
320,15944.323,32.711 
330,24397.32,32.711 
340,32922.455,32.711 
350,39267.301,32.711 
360,42085.981,32.711 
370,42085.981,32.711 
380,42085.981,32.711 
390,42085.981,32.711 
400,42085.981,32.711 
410,42085.981,32.711 
420,42085.981,32.711 
430,42085.981,32.711 
440,42085.981,32.711 
450,60033.124,32.711 
460,60052.032,32.711 
470,60060.037,32.711 
480,60060.037,32.711 
490,60060.037,32.711 
497,60060.037,32.711 
