time,size_sent,size_rcv 
0,19.81484375,396.71484375 
10,83.17421875,1442.428125 
20,106.12109375,1929.1125 
30,110.29609375,2017.61640625 
40,116.74765625,2149.353125 
50,195.7625,3505.096875 
60,283.371875,5406.4453125 
70,316.58671875,6263.8765625 
80,323.7203125,6398.66484375 
90,335.77109375,6758.39453125 
100,485.26875,9567.77109375 
110,690.80390625,13999.69921875 
120,763.221875,15744.075 
130,770.52890625,15944.44921875 
140,771.32890625,15948.6046875 
150,806.7296875,17088.39453125 
160,1148.71484375,24955.6453125 
170,1523.0296875,34076.4640625 
180,1633.79375,37571.44296875 
190,1644.425,37931.228125 
200,1940.13515625,48119.26484375 
210,2798.890625,73512.05703125 
220,3310.321875,92362.62734375 
230,3428.3109375,95561.8953125 
240,3450.0375,95960.8078125 
250,3454.14140625,95973.19765625 
251,3454.14140625,95973.19765625 
