time,recvpackets@tsung_controller@ip-172-31-24-18 
10,658 
20,1319.0 
30,422.0 
40,89.0 
50,267.0 
60,1976.0 
70,2015.0 
80,801.0 
90,312.0 
100,795.0 
110,4394.0 
120,4703.0 
130,1602.0 
140,161.0 
150,207.0 
160,2393.0 
170,10298.0 
180,9884.0 
190,2956.0 
200,415.0 
210,14388.0 
220,27936.0 
230,16889.0 
240,2945.0 
250,679.0 
251,53.0 
