time,freemem@tsung_controller@ip-172-31-24-18 
0,735.1328125 
10,725.83203125 
20,720.359375 
30,720.359375 
40,720.359375 
50,720.359375 
60,714.49609375 
70,707.8671875 
80,707.8671875 
90,707.8671875 
100,707.8671875 
110,675.44921875 
120,667.78515625 
130,667.78515625 
140,667.78515625 
150,667.78515625 
160,667.78515625 
170,609.27734375 
180,609.27734375 
190,609.27734375 
200,609.27734375 
210,604.06640625 
220,491.1484375 
230,491.1484375 
240,491.1484375 
250,491.1484375 
251,491.1484375 
