time,users_count,finish_users_count 
0,2.3,0 
10,0.7,0.8 
20,0,1.7 
30,0,0.4 
40,1.4,0.1 
50,3.7,0.4 
60,0.5,2.5 
70,0,1.9 
80,0,0.5 
90,3.1,0.3 
100,8.1,0.6 
110,0.8,5 
120,0,5.1 
130,0,1.1 
140,0,0.1 
150,7.3,0.1 
160,14.4,1.7 
170,1.4,10.6 
180,0,8.8 
190,0,2 
200,29.4,0.1 
210,18.6,9.5 
220,0,23.3 
230,0,12.1 
240,0,2.6 
250,0,0.4 
251,0,0 
