time,200,302 
0,44,17 
10,122,78 
20,156,96 
30,162,99 
40,182,103 
50,295,180 
60,407,266 
70,455,293 
80,465,299 
90,504,309 
100,730,458 
110,990,648 
120,1098,706 
130,1114,709 
140,1116,709 
150,1214,743 
160,1696,1089 
170,2159,1430 
180,2337,1521 
190,2358,1527 
200,2895,1826 
210,3987,2669 
220,4721,3102 
230,4918,3191 
240,4953,3206 
250,4960,3209 
251,4960,3209 
