time,cpu@tsung_controller@ip-172-31-46-69 
0,0.02642791615112866 
10,0.02642791615112866 
20,0.02642791615112866 
30,0.02642791615112866 
40,0.02642791615112866 
50,0.02642791615112866 
60,0.02642791615112866 
70,0.02642791615112866 
80,0.02642791615112866 
90,0.02642791615112866 
100,0.10100273852785907 
110,0.10100273852785907 
120,0.10100273852785907 
130,0.10100273852785907 
140,0.10100273852785907 
150,0.16663715800327025 
160,0.16663715800327025 
170,0.16663715800327025 
177,0.16663715800327025 
