time,size_sent,size_rcv 
0,21.42265625,271.9140625 
10,54.97578125,972.90234375 
20,31.26171875,807.1265625 
30,6.16328125,95.66171875 
40,7.990625,165.32265625 
50,82.428125,1544.48046875 
60,98.53203125,1680.3171875 
70,30.5953125,788.93203125 
80,20.15625,493.4375 
90,188.48984375,3738.1296875 
100,182.16796875,4693.0109375 
110,48.1296875,900.87265625 
120,7.4140625,83.878125 
130,127.1671875,3558.9765625 
140,432.240625,10251.85703125 
150,255.453125,6768.67109375 
160,62.7703125,1199.103125 
170,7.16796875,63.72734375 
177,1.2390625,3.58984375 
