time,connect,request 
0,1.7,3.9 
10,2.7,9.7 
20,3.9,11.4 
30,7.1,9.6 
40,9.5,11.5 
50,15.9,61.9 
60,3,74.6 
70,0,40.2 
80,0,26.4 
90,0,16.7 
100,0,14 
110,0,14.7 
120,0,10.7 
130,0,1.3 
132,0,0 
