time,freemem@tsung_controller@ip-172-31-26-119 
0,735.97265625 
10,727.28125 
20,722.640625 
30,710.203125 
40,700.66796875 
50,682.125 
60,673.59375 
70,665.66796875 
80,651.4375 
90,640.7890625 
100,639.39453125 
110,649.94921875 
120,660.09375 
130,663.8984375 
132,667.26171875 
