time,recvpackets@tsung_controller@ip-172-31-26-119 
10,1820 
20,1820 
30,1820 
40,1820 
50,1820 
60,1820 
70,1820 
80,1820 
90,1820 
100,1820 
110,1820 
120,1820 
130,1820 
132,284 
