time,users,connected 
0,17,17 
10,43,23 
20,74,32 
30,137,62 
40,230,90 
50,359,130 
60,376,-30 
70,376,-53 
80,376,-40 
90,376,-36 
100,376,-38 
110,376,-55 
120,376,-89 
130,376,-13 
132,376,0 
