time,freemem@tsung_controller@ip-172-31-46-69 
0,375589.82421875 
10,375589.82421875 
20,375589.82421875 
30,375589.82421875 
40,375589.82421875 
50,375589.82421875 
60,375589.82421875 
70,375589.82421875 
80,375589.82421875 
90,375589.82421875 
100,375589.82421875 
110,375589.82421875 
120,375589.82421875 
130,375589.82421875 
140,375589.82421875 
150,375589.82421875 
160,375589.82421875 
170,375589.82421875 
180,375589.82421875 
190,375589.82421875 
200,375589.82421875 
210,375589.82421875 
220,375589.82421875 
227,375589.82421875 
