time,freemem@tsung_controller@ip-172-31-46-69 
0,375589.82421875 
10,375583.34765625 
20,375574.7578125 
30,375578.3359375 
40,375582.515625 
50,375579.19921875 
60,375555.68359375 
70,375570.3046875 
80,375573.34765625 
90,375554.54296875 
100,375533.5703125 
110,375550.23046875 
120,375559.52734375 
130,375563.76171875 
140,375481.62109375 
150,375476.18359375 
160,375520.140625 
170,375526.41796875 
180,375537.546875 
190,375393.8359375 
200,375347.37109375 
210,375460.390625 
220,375485.05078125 
227,375496.578125 
