time,size_sent,size_rcv 
0,14.89453125,311.26640625 
10,70.128125,1319.90703125 
20,95.86328125,1994.88046875 
30,100.50390625,2075.8328125 
40,125.60546875,2478.8921875 
50,238.28046875,4679.91484375 
60,308.99765625,6148.05234375 
70,320.8078125,6567.76640625 
80,388.88984375,7852.33125 
90,605.1,12098.8015625 
100,741.759375,15209.90078125 
110,772.3796875,15753.828125 
120,788.45546875,16226.50234375 
130,1060.715625,22811.45625 
140,1472.97109375,33254.03125 
150,1613.20703125,36813.4265625 
160,1626.03828125,36967.171875 
170,1660.5265625,39078.19921875 
180,2247.89140625,54542.4671875 
190,2982.33125,77636.45234375 
200,3368.04453125,89833.91171875 
210,3433.4890625,90547.08125 
220,3439.1125,90564.83828125 
227,3439.559375,90567.40859375 
