time,size_sent,size_rcv 
0,13.9890625,188.0546875 
10,36.44765625,366.21484375 
20,17.10625,203.01640625 
30,7.796875,111.3359375 
40,3.67734375,178.6125 
50,1.4,105.446875 
60,0.9078125,74.57109375 
70,2.665625,12.79609375 
80,4.0203125,19.19453125 
90,0.7890625,32.0578125 
100,67.103125,782.5203125 
110,75.159375,661.6390625 
120,17.62734375,112.546875 
130,8.32421875,67.71171875 
140,8.7390625,219.0484375 
150,6.84609375,272.91640625 
160,7.53359375,179.72890625 
170,12.02890625,52.61640625 
180,11.81640625,156.07421875 
190,4.3140625,173.84609375 
200,5.9109375,243.42734375 
210,4.734375,175.265625 
220,1.934375,35.55546875 
230,0,105.98671875 
240,0,176.64140625 
250,0,283.928125 
251,0,106.63828125 
