time,sentpackets@tsung_controller@ip-172-31-25-135 
10,203 
20,260.0 
30,104.0 
40,58.0 
50,45.0 
60,17.0 
70,21.0 
80,22.0 
90,34.0 
100,90.0 
110,707.0 
120,432.0 
130,94.0 
140,63.0 
150,69.0 
160,59.0 
170,76.0 
180,105.0 
190,89.0 
200,33.0 
210,65.0 
220,32.0 
230,10.0 
240,23.0 
250,48.0 
251,62.0 
