time,tr_Post_Register,tr_Get_Root,page,tr_Get_New_Conversation,tr_Post_New_Post,tr_Redirect_To_New_Post,tr_Get_Register,tr_Get_Book,tr_Redirect_Root 
0,22.122805163224662,45.14533649879956,62.710061627442826,1.895,2.3714999999999993,0,0.8831712234895337,0.21817810958022327,1.0479741584288675 
10,58.637545011087695,13.330815748427343,63.41829676621969,6.3924059860118385,4.834947661557465,2.8263001383827273,9.236005943584626,49.464538623874056,3.848374658838833 
20,134.05686352812475,7.500318483203296,94.37370905026665,88.59099802316145,4.249065312584904,28.36034865574527,76.22101734739718,2.6598294072410464,74.21510967709105 
30,11.449488285508648,0,38.95102271748965,6.621560465335475,6.911954076261194,2.222409482908634,0.0,1.2902267657829989,1.6476182409067321 
40,0.0,0,35.16392504198052,0.5002301692443407,2.3556396630686582,2.3129185026714625,0.0,0.0,0.0 
50,0,0,2.1237105475548965,0.0,0.0,1.060911400636264,0,0.0,0 
