time,200,302,504 
0,23,5, 
10,73,18, 
20,152,46, 
30,185,62, 
40,186,62, 
50,186,62, 
60,189,63, 
70,201,72,12 
80,238,91,33 
90,288,116,54 
100,302,120,57 
110,302,120,57 
112,303,120,57 
