time,recvpackets@tsung_controller@ip-172-31-26-119 
10,461 
20,508.0 
30,893.0 
40,241.0 
50,8.0 
60,86.0 
70,13.0 
80,123.0 
90,249.0 
100,322.0 
110,77.0 
112,6.0 
