time,connect,request 
0,2.233416666666667,84.34653571428574 
10,1.20365,122.46004761904761 
20,3.577230769230769,358.5237009345798 
30,1.1565,789.7187755102041 
40,0,917.047 
50,0,0 
60,0,12777.71625 
70,0,21856.96109090909 
80,0,16398.579974025968 
90,0,13169.200718749998 
100,0,8617.171761904761 
110,0,0 
112,0,40.123 
