time,users,connected 
0,13,12 
10,34,20 
20,58,26 
30,59,0 
40,59,0 
50,59,0 
60,59,-1 
70,59,-3 
80,59,-18 
90,59,-25 
100,59,-10 
110,59,0 
112,59,-1 
