time,size_sent,size_rcv 
0,10.61875,145.9609375 
10,52.971875,529.8390625 
20,83.09609375,738.67265625 
30,88.18046875,765.49921875 
40,90.29375,774.46640625 
50,90.29375,774.46640625 
60,91.65078125,780.8671875 
70,92.546875,784.7828125 
80,97.50078125,807.89921875 
85,99.7171875,819.26953125 
