time,users,connected 
0,24,22 
10,31,6 
20,63,34 
30,131,65 
40,220,88 
50,223,-9 
60,223,-12 
70,223,-6 
80,223,-7 
90,223,0 
100,223,-61 
110,223,-99 
120,223,-20 
121,223,-1 
