time,connect,request 
0,1.113,6.832 
10,1.022,6.832 
20,1.022,6.832 
30,0.95,6.832 
40,0.95,0.822 
50,0.942,0.73 
60,0.942,0.73 
70,0.942,0.73 
80,0.942,0.73 
90,0.942,0.73 
100,0.942,0.73 
110,0.942,0.73 
120,0.942,0.73 
121,0.942,0.73 
