time,502,200,422,302 
40,7,356,38,82 
50,174,452,48,92 
60,200,533,56,105 
70,200,684,62,149 
80,200,745,69,212 
90,200,833,69,236 
100,200,967,130,271 
110,200,1124,229,271 
120,200,1132,249,271 
121,200,1132,250,271 
