time,recvpackets@tsung_controller@ip-172-31-26-119 
10,1713 
20,3296.0 
30,2580.0 
40,3868.0 
50,4683.0 
60,5184.0 
70,4428.0 
80,3505.0 
90,3218.0 
100,3932.0 
110,4065.0 
120,4809.0 
121,81.0 
