time,200,400,404,502,422,302 
0,32,,,,,12 
10,118,,,,,74 
20,155,,,,,98 
30,163,,,,,101 
40,164,,,,,101 
50,165,,,,,101 
60,224,,,,,129 
70,361,,,,,231 
80,450,,,,,281 
90,466,,,,,287 
100,504,,,,,299 
110,755,,,,,471 
120,1026,,,,,657 
130,1097,,,,,686 
140,1113,,,,,692 
150,1353,,,,,843 
160,1897,,,,,1211 
170,2162,,,,,1375 
180,2219,,,,,1392 
190,2225,,,,,1394 
200,2819,,,,,1710 
210,4038,,,,,2577 
220,4662,,,,,2958 
230,4778,,,,,3016 
240,4802,,,,,3023 
250,5112,,,,,3105 
260,7042,,,,,4385 
270,9017,,,,,5784 
280,9714,,,,,6149 
290,9849,,,,,6205 
300,9859,,,,,6206 
310,11836,,,,,7255 
320,16280,,,,,10412 
330,18905,,,,,11962 
340,19458,,,,,12217 
350,19534,,,,,12239 
360,19539,,,,,12242 
370,19539,,,,,12242 
380,20845,,,,,12638 
390,28371,,,,,17740 
400,36052,,,,,23078 
410,38702,,,,,24409 
420,39104,,,,,24573 
430,39158,,,,,24598 
440,39163,,,,,24598 
450,39163,,,,,24598 
460,47136,,,,,28877 
470,57907,3,,275,87,36921 
480,68002,6,1,275,124,43832 
490,76399,17,5,275,127,48349 
500,77783,20,5,275,127,48867 
510,77902,20,5,275,127,48904 
520,77908,20,5,275,127,48907 
526,77908,20,5,275,127,48907 
