time,request,connect 
0,4.4,1.7 
10,14.8,1.3 
20,6.1,0 
30,1.1,0 
40,0.1,0 
50,0.1,0 
60,8.7,2.9 
70,23.9,2.6 
80,13.9,0 
90,2.2,0 
100,5,2.7 
110,42.3,8 
120,45.7,1.3 
130,10,0 
140,2.2,0 
150,39.1,11.6 
160,91.2,8.9 
170,42.9,0 
180,7.4,0 
190,0.8,0 
200,91,28.9 
210,208.6,19.1 
220,100.5,0 
230,17.4,0 
240,3.1,0 
250,39.2,21.7 
260,321,61.5 
270,337.4,10.5 
280,106.2,0 
290,19.1,0 
300,1.1,0 
310,302.6,100.8 
320,760.1,77.7 
330,417.5,0 
340,80.8,0 
350,9.8,0 
360,0.8,0 
370,0,0 
380,170.2,91.5 
390,1262.7,244.4 
400,1302,61.9 
410,398.1,0.8 
420,56.6,0 
430,7.9,0 
440,0.5,0 
450,0,0 
460,1225,452.8 
470,1918.1,733.9 
480,1704.8,71.9 
490,1293.4,2.9 
500,190.5,0.8 
510,15.6,0 
520,0.9,0 
526,0,0 
