time,freemem@tsung_controller@ip-172-31-31-91 
0,375567.9765625 
10,375565.96484375 
20,375554.73046875 
30,375557.078125 
40,375556.98828125 
50,375556.36328125 
60,375556.36328125 
70,375550.109375 
80,375535.62109375 
90,375537.5703125 
100,375542.73046875 
110,375542.27734375 
120,375513.14453125 
130,375506.421875 
140,375511.57421875 
150,375521.03515625 
160,375505.390625 
170,375458.43359375 
180,375472.265625 
190,375491.98046875 
200,375494.68359375 
210,375431.8359375 
220,375333.48046875 
230,375381.23046875 
240,375432.12890625 
250,375455.12109375 
260,375441.41015625 
270,375189.30078125 
280,375163.24609375 
290,375277.9765625 
300,375393.46875 
310,375403.62109375 
320,375115.75 
330,374762.91015625 
340,374825.19140625 
350,375157.82421875 
360,375239.72265625 
370,375255.97265625 
380,375263.7265625 
390,375086.84765625 
400,374146.94921875 
410,373995.875 
420,374589.75390625 
430,375016.296875 
440,375075.0546875 
450,375097.30859375 
460,375099.5859375 
470,374015.45703125 
480,372686.59375 
490,371544.4296875 
500,373148.2109375 
510,374369.81640625 
520,374616.6484375 
526,374665.48828125 
